date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:01	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:01%20GMT	https://twitter-trends.iamrohit.in/ghana/accra	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/ghana/accra.html	(from https://twitter-trends.iamrohit.in/)
11:54:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:03%20GMT	https://twitter-trends.iamrohit.in/ghana/kumasi	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/ghana/kumasi.html	(from https://twitter-trends.iamrohit.in/)
11:54:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:03%20GMT	https://twitter-trends.iamrohit.in/greece/athens	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/greece/athens.html	(from https://twitter-trends.iamrohit.in/)
11:54:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:03%20GMT	https://twitter-trends.iamrohit.in/greece/thessaloniki	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/greece/thessaloniki.html	(from https://twitter-trends.iamrohit.in/)
11:54:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:03%20GMT	https://twitter-trends.iamrohit.in/guatemala/guatemala-city	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/guatemala/guatemala-city.html	(from https://twitter-trends.iamrohit.in/)
11:54:03	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:05%20GMT	https://twitter-trends.iamrohit.in/india/nagpur	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/nagpur.html	(from https://twitter-trends.iamrohit.in/)
11:54:03	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:05%20GMT	https://twitter-trends.iamrohit.in/india/Lucknow,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Lucknow,%20India	(from https://twitter-trends.iamrohit.in/india/lucknow)
11:54:04	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:05%20GMT	https://twitter-trends.iamrohit.in/india/kanpur	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/kanpur.html	(from https://twitter-trends.iamrohit.in/)
11:54:04	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:06%20GMT	https://twitter-trends.iamrohit.in/india/Patna,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Patna,%20India	(from https://twitter-trends.iamrohit.in/india/patna)
11:54:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:06%20GMT	https://twitter-trends.iamrohit.in/india/ranchi	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/ranchi.html	(from https://twitter-trends.iamrohit.in/)
11:54:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:06%20GMT	https://twitter-trends.iamrohit.in/india/kolkata	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/kolkata.html	(from https://twitter-trends.iamrohit.in/)
11:54:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:06%20GMT	https://twitter-trends.iamrohit.in/india/srinagar	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/srinagar.html	(from https://twitter-trends.iamrohit.in/)
11:54:06	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:06%20GMT	https://twitter-trends.iamrohit.in/india/amritsar	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/amritsar.html	(from https://twitter-trends.iamrohit.in/)
11:54:07	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:08%20GMT	https://twitter-trends.iamrohit.in/india/Jaipur,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Jaipur,%20India	(from https://twitter-trends.iamrohit.in/india/jaipur)
11:54:09	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:09%20GMT	https://twitter-trends.iamrohit.in/india/ahmedabad	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/ahmedabad.html	(from https://twitter-trends.iamrohit.in/)
11:54:09	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:09%20GMT	https://twitter-trends.iamrohit.in/india/rajkot	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/rajkot.html	(from https://twitter-trends.iamrohit.in/)
11:54:09	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:09%20GMT	https://twitter-trends.iamrohit.in/india/surat	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/surat.html	(from https://twitter-trends.iamrohit.in/)
11:54:09	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:09%20GMT	https://twitter-trends.iamrohit.in/india/bhopal	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/bhopal.html	(from https://twitter-trends.iamrohit.in/)
11:54:09	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:11%20GMT	https://twitter-trends.iamrohit.in/india/Indore,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Indore,%20India	(from https://twitter-trends.iamrohit.in/india/indore)
11:54:10	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:11%20GMT	https://twitter-trends.iamrohit.in/india/thane	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/thane.html	(from https://twitter-trends.iamrohit.in/)
11:54:10	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:12%20GMT	https://twitter-trends.iamrohit.in/india/Mumbai,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Mumbai,%20India	(from https://twitter-trends.iamrohit.in/india/mumbai)
11:54:10	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:12%20GMT	https://twitter-trends.iamrohit.in/india/pune	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/pune.html	(from https://twitter-trends.iamrohit.in/)
11:54:11	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:12%20GMT	https://twitter-trends.iamrohit.in/india/Hyderabad,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Hyderabad,%20India	(from https://twitter-trends.iamrohit.in/india/hyderabad)
11:54:11	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:13%20GMT	https://twitter-trends.iamrohit.in/india/bangalore	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/bangalore.html	(from https://twitter-trends.iamrohit.in/)
11:54:11	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:13%20GMT	https://twitter-trends.iamrohit.in/india/Chennai,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Chennai,%20India	(from https://twitter-trends.iamrohit.in/india/chennai)
11:54:12	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:14%20GMT	https://twitter-trends.iamrohit.in/india/Delhi,%20India	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/india/Delhi,%20India	(from https://twitter-trends.iamrohit.in/india/delhi)
11:54:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:14%20GMT	https://twitter-trends.iamrohit.in/indonesia/bekasi	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/bekasi.html	(from https://twitter-trends.iamrohit.in/)
11:54:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:14%20GMT	https://twitter-trends.iamrohit.in/indonesia/depok	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/depok.html	(from https://twitter-trends.iamrohit.in/)
11:54:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:14%20GMT	https://twitter-trends.iamrohit.in/indonesia/pekanbaru	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/pekanbaru.html	(from https://twitter-trends.iamrohit.in/)
11:54:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:14%20GMT	https://twitter-trends.iamrohit.in/indonesia/surabaya	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/surabaya.html	(from https://twitter-trends.iamrohit.in/)
11:54:14	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:16%20GMT	https://twitter-trends.iamrohit.in/indonesia/makassar	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/makassar.html	(from https://twitter-trends.iamrohit.in/)
11:54:15	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:16%20GMT	https://twitter-trends.iamrohit.in/indonesia/bandung	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/bandung.html	(from https://twitter-trends.iamrohit.in/)
11:54:15	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:16%20GMT	https://twitter-trends.iamrohit.in/indonesia/Jakarta,%20Indonesia	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/Jakarta,%20Indonesia	(from https://twitter-trends.iamrohit.in/indonesia/jakarta)
11:54:16	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:17%20GMT	https://twitter-trends.iamrohit.in/indonesia/palembang	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/palembang.html	(from https://twitter-trends.iamrohit.in/)
11:54:16	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:17%20GMT	https://twitter-trends.iamrohit.in/indonesia/medan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/medan.html	(from https://twitter-trends.iamrohit.in/)
11:54:16	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:17%20GMT	https://twitter-trends.iamrohit.in/indonesia/semarang	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/semarang.html	(from https://twitter-trends.iamrohit.in/)
11:54:16	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:17%20GMT	https://twitter-trends.iamrohit.in/indonesia/tangerang	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/indonesia/tangerang.html	(from https://twitter-trends.iamrohit.in/)
11:54:18	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:19%20GMT	https://twitter-trends.iamrohit.in/ireland/cork	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/ireland/cork.html	(from https://twitter-trends.iamrohit.in/)
11:54:18	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:18%20GMT	https://twitter-trends.iamrohit.in/ireland/dublin	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/ireland/dublin.html	(from https://twitter-trends.iamrohit.in/)
11:54:19	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:19%20GMT	https://twitter-trends.iamrohit.in/ireland/galway	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/ireland/galway.html	(from https://twitter-trends.iamrohit.in/)
11:54:19	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:19%20GMT	https://twitter-trends.iamrohit.in/israel/haifa	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/israel/haifa.html	(from https://twitter-trends.iamrohit.in/)
11:54:19	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:20%20GMT	https://twitter-trends.iamrohit.in/israel/tel-aviv	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/israel/tel-aviv.html	(from https://twitter-trends.iamrohit.in/)
11:54:19	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:20%20GMT	https://twitter-trends.iamrohit.in/israel/jerusalem	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/israel/jerusalem.html	(from https://twitter-trends.iamrohit.in/)
11:54:20	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:21%20GMT	https://twitter-trends.iamrohit.in/italy/Bologna,%20Italy	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/Bologna,%20Italy	(from https://twitter-trends.iamrohit.in/italy/bologna)
11:54:21	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:22%20GMT	https://twitter-trends.iamrohit.in/italy/genoa	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/genoa.html	(from https://twitter-trends.iamrohit.in/)
11:54:21	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:22%20GMT	https://twitter-trends.iamrohit.in/italy/milan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/milan.html	(from https://twitter-trends.iamrohit.in/)
11:54:21	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:22%20GMT	https://twitter-trends.iamrohit.in/italy/naples	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/naples.html	(from https://twitter-trends.iamrohit.in/)
11:54:21	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:22%20GMT	https://twitter-trends.iamrohit.in/italy/palermo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/palermo.html	(from https://twitter-trends.iamrohit.in/)
11:54:23	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:24%20GMT	https://twitter-trends.iamrohit.in/japan/saitama	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/saitama.html	(from https://twitter-trends.iamrohit.in/)
11:54:23	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:24%20GMT	https://twitter-trends.iamrohit.in/italy/rome	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/rome.html	(from https://twitter-trends.iamrohit.in/)
11:54:23	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:24%20GMT	https://twitter-trends.iamrohit.in/italy/turin	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/italy/turin.html	(from https://twitter-trends.iamrohit.in/)
11:54:23	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:24%20GMT	https://twitter-trends.iamrohit.in/japan/kitakyushu	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/kitakyushu.html	(from https://twitter-trends.iamrohit.in/)
11:54:25	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:26%20GMT	https://twitter-trends.iamrohit.in/japan/fukuoka	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/fukuoka.html	(from https://twitter-trends.iamrohit.in/)
11:54:25	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:26%20GMT	https://twitter-trends.iamrohit.in/japan/hamamatsu	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/hamamatsu.html	(from https://twitter-trends.iamrohit.in/)
11:54:25	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:26%20GMT	https://twitter-trends.iamrohit.in/japan/hiroshima	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/hiroshima.html	(from https://twitter-trends.iamrohit.in/)
11:54:26	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:26%20GMT	https://twitter-trends.iamrohit.in/japan/chiba	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/chiba.html	(from https://twitter-trends.iamrohit.in/)
11:54:26	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:27%20GMT	https://twitter-trends.iamrohit.in/japan/kawasaki	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/kawasaki.html	(from https://twitter-trends.iamrohit.in/)
11:54:26	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:27%20GMT	https://twitter-trends.iamrohit.in/japan/kobe	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/kobe.html	(from https://twitter-trends.iamrohit.in/)
11:54:26	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:27%20GMT	https://twitter-trends.iamrohit.in/japan/kumamoto	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/kumamoto.html	(from https://twitter-trends.iamrohit.in/)
11:54:27	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:28%20GMT	https://twitter-trends.iamrohit.in/japan/Nagoya,%20Japan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/Nagoya,%20Japan	(from https://twitter-trends.iamrohit.in/japan/nagoya)
11:54:28	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:29%20GMT	https://twitter-trends.iamrohit.in/japan/sagamihara	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/sagamihara.html	(from https://twitter-trends.iamrohit.in/)
11:54:28	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:29%20GMT	https://twitter-trends.iamrohit.in/japan/sapporo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/sapporo.html	(from https://twitter-trends.iamrohit.in/)
11:54:28	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:29%20GMT	https://twitter-trends.iamrohit.in/japan/sendai	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/sendai.html	(from https://twitter-trends.iamrohit.in/)
11:54:28	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:29%20GMT	https://twitter-trends.iamrohit.in/japan/niigata	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/niigata.html	(from https://twitter-trends.iamrohit.in/)
11:54:30	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:30%20GMT	https://twitter-trends.iamrohit.in/japan/yokohama	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/yokohama.html	(from https://twitter-trends.iamrohit.in/)
11:54:30	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:30%20GMT	https://twitter-trends.iamrohit.in/japan/takamatsu	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/takamatsu.html	(from https://twitter-trends.iamrohit.in/)
11:54:30	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:30%20GMT	https://twitter-trends.iamrohit.in/japan/tokyo	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/tokyo.html	(from https://twitter-trends.iamrohit.in/)
11:54:30	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:31%20GMT	https://twitter-trends.iamrohit.in/japan/okinawa	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/okinawa.html	(from https://twitter-trends.iamrohit.in/)
11:54:31	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:32%20GMT	https://twitter-trends.iamrohit.in/japan/osaka	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/osaka.html	(from https://twitter-trends.iamrohit.in/)
11:54:31	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:32%20GMT	https://twitter-trends.iamrohit.in/japan/okayama	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/okayama.html	(from https://twitter-trends.iamrohit.in/)
11:54:31	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:32%20GMT	https://twitter-trends.iamrohit.in/japan/kyoto	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/japan/kyoto.html	(from https://twitter-trends.iamrohit.in/)
11:54:31	1/1	---MC-	302	error ('Found')	text/html	date:Sat,%2016%20Oct%202021%2006:24:33%20GMT	https://twitter-trends.iamrohit.in/jordan/Amman,%20Jordan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/jordan/Amman,%20Jordan	(from https://twitter-trends.iamrohit.in/jordan/amman)
11:54:33	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:33%20GMT	https://twitter-trends.iamrohit.in/kenya/mombasa	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/kenya/mombasa.html	(from https://twitter-trends.iamrohit.in/)
11:54:33	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:33%20GMT	https://twitter-trends.iamrohit.in/korea/goyang	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/goyang.html	(from https://twitter-trends.iamrohit.in/)
11:54:33	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:33%20GMT	https://twitter-trends.iamrohit.in/korea/yongin	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/yongin.html	(from https://twitter-trends.iamrohit.in/)
11:54:33	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:33%20GMT	https://twitter-trends.iamrohit.in/kenya/nairobi	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/kenya/nairobi.html	(from https://twitter-trends.iamrohit.in/)
11:54:35	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:35%20GMT	https://twitter-trends.iamrohit.in/korea/ansan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/ansan.html	(from https://twitter-trends.iamrohit.in/)
11:54:35	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:35%20GMT	https://twitter-trends.iamrohit.in/korea/bucheon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/bucheon.html	(from https://twitter-trends.iamrohit.in/)
11:54:35	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:35%20GMT	https://twitter-trends.iamrohit.in/korea/busan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/busan.html	(from https://twitter-trends.iamrohit.in/)
11:54:35	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:35%20GMT	https://twitter-trends.iamrohit.in/korea/changwon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/changwon.html	(from https://twitter-trends.iamrohit.in/)
11:54:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:37%20GMT	https://twitter-trends.iamrohit.in/korea/daegu	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/daegu.html	(from https://twitter-trends.iamrohit.in/)
11:54:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:37%20GMT	https://twitter-trends.iamrohit.in/korea/incheon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/incheon.html	(from https://twitter-trends.iamrohit.in/)
11:54:36	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:37%20GMT	https://twitter-trends.iamrohit.in/korea/gwangju	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/gwangju.html	(from https://twitter-trends.iamrohit.in/)
11:54:37	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:37%20GMT	https://twitter-trends.iamrohit.in/korea/seongnam	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/seongnam.html	(from https://twitter-trends.iamrohit.in/)
11:54:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:38%20GMT	https://twitter-trends.iamrohit.in/korea/suwon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/suwon.html	(from https://twitter-trends.iamrohit.in/)
11:54:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:38%20GMT	https://twitter-trends.iamrohit.in/korea/ulsan	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/ulsan.html	(from https://twitter-trends.iamrohit.in/)
11:54:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:39%20GMT	https://twitter-trends.iamrohit.in/korea/seoul	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/seoul.html	(from https://twitter-trends.iamrohit.in/)
11:54:38	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:39%20GMT	https://twitter-trends.iamrohit.in/korea/daejeon	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/korea/daejeon.html	(from https://twitter-trends.iamrohit.in/)
11:54:39	1/1	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2016%20Oct%202021%2006:24:40%20GMT	https://twitter-trends.iamrohit.in/latvia/riga	C:/My%20Web%20Sites/trends/twitter-trends.iamrohit.in/latvia/riga.html	(from https://twitter-trends.iamrohit.in/)
